player,pos,team,cost,own,gw,mean,solio,blended,src,sd,defcon_ev,cs_ev,p5,median,p95,opponent,is_home,lam_for,lam_against,opp_att_strength,opp_def_strength,opp_att_rank,opp_def_rank,own_att_strength,own_def_strength,attack_ease,clean_sheet_prob,player_code,cold_start,minutes_prior,p_start_prior,npxgi_rate90,xa_rate90,defcon_rate90,pen_xg90,exp_minutes_src,npxgi_alpha,npxgi_beta,xa_alpha,xa_beta,defcon_alpha,defcon_beta,start_a,start_b,sub_app_rate,exp_minutes,pen_order,fk_order,corner_order
Rodríguez,FWD,Bournemouth,6.0,0.3,3,1.608,,1.608,model,3.239,0.011,0.0,0.0,0.0,7.353,Newcastle,0,1.5864379694796789,1.5444002069268572,0.030854803261021555,-0.06096728233925829,9,15,0.10826347076159326,-0.05559135062668036,1.1009595383910509,0.2134398525830237,561245,True,0.0,0.39581087239437646,0.3845094383407031,0.05435422965596339,4.432345205189561,0.0,positional fallback,0.5767641575110547,1.5,0.08153134448394508,1.5,6.648517807784342,1.5,2.3748652343662586,3.625134765633741,0.0,81.5,,,
Lindelöf,DEF,Aston Villa,4.5,0.2,3,1.602,,1.602,model,2.496,0.007,0.58,0.0,1.0,6.358,Hull,0,2.2722687330250215,0.8739801079048859,-0.4634137271367569,-0.46420343043910733,20,20,0.05576938240209805,0.02468029496173978,1.5769138053548653,0.41728739083660077,184667,False,1290.5,0.40959409594095936,0.048931431874547245,0.020090932449823157,4.648229428559254,0.0,player history,0.637929951,13.037222222222221,0.261929951,13.037222222222221,60.599999999999994,13.037222222222221,11.1,16.0,0.36363636363636365,87.07219251336899,,,
O'Shea,DEF,Ipswich,4.0,2.6,3,1.594,,1.594,model,2.147,0.0,0.455,0.0,1.0,6.358,Liverpool,1,1.1039250781607162,2.0917385187258892,0.1540094947008591,-0.01817713701313463,4,11,-0.2756852033521451,-0.2873076154141813,0.7661042334159129,0.12347229022633952,216616,False,1561.5,0.8769230769230769,0.06616044899306701,0.025156817431495546,1.5054473423572134,0.0,player history,1.002,15.145,0.381,15.145,22.799999999999997,15.145,14.25,2.0,0.0,88.80387931034483,,,
Clarke,MID,Ipswich,5.5,0.3,3,1.593,,1.593,model,2.207,0.0,0.033,0.0,1.0,7.358,Liverpool,1,1.1039250781607162,2.0917385187258892,0.1540094947008591,-0.01817713701313463,4,11,-0.2756852033521451,-0.2873076154141813,0.7661042334159129,0.12347229022633952,443261,False,585.0,0.3618421052631579,0.21668874172185432,0.10682119205298013,3.3377483443708615,0.1,player history,1.6360000000000001,7.55,0.8065,7.55,25.200000000000003,7.55,5.5,9.7,0.6875,78.3803738317757,1.0,,
Gannon-Doak,MID,Bournemouth,5.0,0.1,3,1.589,,1.589,model,3.048,0.133,0.102,0.0,0.0,8.358,Newcastle,0,1.5864379694796789,1.5444002069268572,0.030854803261021555,-0.06096728233925829,9,15,0.10826347076159326,-0.05559135062668036,1.1009595383910509,0.2134398525830237,496208,True,0.0,0.400505496938252,0.19982660674671937,0.09350769530701131,8.189865176177413,0.0,positional fallback,0.29973991012007906,1.5,0.14026154296051696,1.5,12.28479776426612,1.5,2.403032981629512,3.596967018370488,0.0,83.1,,,
Sosa,DEF,Crystal Palace,4.5,0.0,3,1.583,,1.583,model,2.722,0.259,0.516,0.0,0.0,7.358,Fulham,0,1.122772550287812,1.2855875910958963,-0.09520514737496588,-0.0035171594464234145,14,9,-0.18395913903091154,0.0026400553296110373,0.7791840415219251,0.2764880739616501,218364,True,0.0,0.3862747784253992,0.09257432739252648,0.046507627377875595,8.421520428158146,0.0,positional fallback,0.13886149108878973,1.5,0.0697614410668134,1.5,12.63228064223722,1.5,2.317648670552395,3.6823513294476045,0.0,87.5,,,
Oriola,MID,Brighton,4.5,0.2,3,1.578,,1.578,model,2.739,0.132,0.141,0.0,0.0,6.677,Leeds,1,1.5519038609251665,1.1707158542053697,-0.0462122466265176,-0.08963999810273936,11,16,0.002114258889398704,0.0903677300833893,1.076993485545384,0.3101448432897418,556637,True,0.0,0.4399089870298966,0.17809873519035638,0.08334026452169312,8.189865176177413,0.0,positional fallback,0.2671481027855346,1.5,0.12501039678253967,1.5,12.28479776426612,1.5,2.6394539221793796,3.36054607782062,0.0,83.1,,,
Belloumi,MID,Hull,5.0,0.5,3,1.578,,1.578,model,2.337,0.112,0.073,0.0,2.0,5.0,Aston Villa,1,0.8739801079048859,2.2722687330250215,0.05576938240209805,0.02468029496173978,8,6,-0.4634137271367569,-0.46420343043910733,0.6065265422747746,0.10307805800892125,540324,True,0.0,0.5231855881354727,0.19982660674671937,0.09350769530701131,8.189865176177413,0.0,positional fallback,0.29973991012007906,1.5,0.14026154296051696,1.5,12.28479776426612,1.5,3.1391135288128362,2.8608864711871638,0.0,83.1,,2.0,3.0
Henry,DEF,Brentford,4.5,0.2,3,1.576,,1.576,model,2.204,0.039,0.523,0.0,1.0,6.358,Sunderland,1,1.4424725881194753,1.124916040469881,-0.20262032259882085,0.04642591236869285,17,4,0.06619017754922284,-0.025658339285556685,1.0010501420856874,0.32467972617126367,194010,False,1369.0,0.4634655532359082,0.062180582056500865,0.03975934945860133,5.671252951233412,0.0,player history,0.848626766,13.647777777777776,0.542626766,13.647777777777776,77.39999999999999,13.647777777777776,11.1,12.849999999999998,0.5087719298245614,85.2807486631016,,,
Furo,FWD,Brentford,4.5,0.8,3,1.574,,1.574,model,3.118,0.009,0.0,0.0,0.0,7.353,Sunderland,1,1.4424725881194753,1.124916040469881,-0.20262032259882085,0.04642591236869285,17,4,0.06619017754922284,-0.025658339285556685,1.0010501420856874,0.32467972617126367,593174,True,0.0,0.43687489188664635,0.34296177814343637,0.04848105506296637,4.432345205189561,0.0,positional fallback,0.5144426672151545,1.5,0.07272158259444955,1.5,6.648517807784342,1.5,2.6212493513198782,3.378750648680122,0.0,81.5,,,
Dowell,MID,Hull,4.5,0.5,3,1.57,,1.57,model,2.356,0.114,0.056,0.0,2.0,5.0,Aston Villa,1,0.8739801079048859,2.2722687330250215,0.05576938240209805,0.02468029496173978,8,6,-0.4634137271367569,-0.46420343043910733,0.6065265422747746,0.10307805800892125,171270,True,0.0,0.5221626979843152,0.17809873519035638,0.08334026452169312,8.189865176177413,0.0,positional fallback,0.2671481027855346,1.5,0.12501039678253967,1.5,12.28479776426612,1.5,3.1329761879058915,2.8670238120941085,0.0,83.1,,,
Andrews,MID,Coventry,4.5,0.7,3,1.568,,1.568,model,2.104,0.112,0.06,0.0,2.0,4.0,Man City,0,0.7838649465482929,2.6131591405037704,0.34937094255506673,0.2997093233993791,1,2,-0.24714999866925966,-0.2569973557142033,0.5439882342174291,0.073302604364902,629397,True,0.0,0.5609601289201454,0.17809873519035638,0.08334026452169312,8.189865176177413,0.0,positional fallback,0.2671481027855346,1.5,0.12501039678253967,1.5,12.28479776426612,1.5,3.365760773520872,2.634239226479128,0.0,83.1,,,
Ndoye,MID,Nott'm Forest,5.5,0.5,3,1.568,,1.568,model,2.147,0.055,0.097,0.0,1.0,6.627,Tottenham,1,1.4395648243147896,1.2589736267193785,-0.08276055477367329,-0.09297374902858409,13,17,-0.07796460427186737,-0.016886877012869297,0.9990322060820459,0.28394531087118746,456512,False,1167.0,0.39301310043668125,0.21929356345569972,0.12133606966602264,7.6511178581286226,0.0,player history,2.6483352680000003,12.076666666666666,1.465335268,12.076666666666666,92.39999999999999,12.076666666666666,9.0,13.899999999999999,0.5185185185185185,80.48853503184714,,,3.0
Delap,FWD,Chelsea,5.5,0.5,3,1.568,,1.568,model,2.088,0.0,0.0,0.0,1.0,7.353,Arsenal,0,0.8820448511674764,1.9077319596523092,0.2714723575117312,0.5445571299369384,2,1,0.11976511913229088,-0.02705992349099506,0.6121233296628981,0.1484166200383377,463034,False,2398.0,0.5328859060402684,0.35727343808375245,0.04345582543877656,2.0091347634198913,0.0,player history,7.735366904999999,21.65111111111111,0.940866905,21.65111111111111,43.5,21.65111111111111,19.849999999999998,17.400000000000002,0.4421052631578947,78.99198717948718,4.0,,
Byfield,DEF,Tottenham,4.0,0.1,3,1.563,,1.563,model,2.642,0.363,0.436,0.0,0.0,7.358,Nott'm Forest,0,1.2589736267193785,1.4395648243147896,-0.07796460427186737,-0.016886877012869297,12,10,-0.08276055477367329,-0.09297374902858409,0.8737051492622062,0.23703088631954425,640419,True,0.0,0.40534803186529067,0.07801611962658755,0.039193853450065874,8.421520428158146,0.0,positional fallback,0.11702417943988133,1.5,0.05879078017509881,1.5,12.63228064223722,1.5,2.432088191191744,3.567911808808256,0.0,87.5,,,
Rowswell,DEF,Tottenham,4.0,0.1,3,1.558,,1.558,model,2.704,0.354,0.455,0.0,0.0,7.358,Nott'm Forest,0,1.2589736267193785,1.4395648243147896,-0.07796460427186737,-0.016886877012869297,12,10,-0.08276055477367329,-0.09297374902858409,0.8737051492622062,0.23703088631954425,499716,True,0.0,0.40534803186529067,0.07801611962658755,0.039193853450065874,8.421520428158146,0.0,positional fallback,0.11702417943988133,1.5,0.05879078017509881,1.5,12.63228064223722,1.5,2.432088191191744,3.567911808808256,0.0,87.5,,,
Meslier,GK,Arsenal,5.0,0.1,3,1.544,,1.544,model,2.438,0.0,0.81,0.0,0.0,6.51,Chelsea,1,1.9077319596523092,0.8820448511674764,0.11976511913229088,-0.02705992349099506,5,13,0.2714723575117312,0.5445571299369384,1.3239318133324374,0.4139356089596039,437495,True,0.0,0.40399060578997387,0.003230950526872913,0.0030029169843174253,2.7050330449672813,0.0,positional fallback,0.00484642579030937,1.5,0.004504375476476138,1.5,4.057549567450922,1.5,2.4239436347398433,3.576056365260157,0.0,89.9,,,
George,MID,Everton,5.5,0.2,3,1.544,,1.544,model,2.15,0.007,0.041,0.0,1.0,6.627,Man United,1,1.2340141852439965,1.6877261009850644,0.2414384945073154,0.03815348189021553,3,5,-0.10152256896394296,0.008443134987026318,0.8563837438912495,0.18493958015848802,550615,False,440.0,0.20053475935828877,0.3476065020415225,0.20373106951557093,6.430795847750864,0.0,player history,2.232406202,6.4222222222222225,1.308406202,6.4222222222222225,41.3,6.4222222222222225,3.75,14.95,0.7857142857142857,78.19146341463414,,,
Mingueza,DEF,Crystal Palace,4.5,0.1,3,1.542,,1.542,model,2.675,0.246,0.459,0.0,0.0,6.358,Fulham,0,1.122772550287812,1.2855875910958963,-0.09520514737496588,-0.0035171594464234145,14,9,-0.18395913903091154,0.0026400553296110373,0.7791840415219251,0.2764880739616501,242313,True,0.0,0.41563993888011,0.09257432739252648,0.046507627377875595,8.421520428158146,0.0,positional fallback,0.13886149108878973,1.5,0.0697614410668134,1.5,12.63228064223722,1.5,2.4938396332806603,3.50616036671934,0.0,87.5,,,
Yohanna,MID,Brighton,5.0,0.1,3,1.537,,1.537,model,2.939,0.135,0.134,0.0,0.0,8.358,Leeds,1,1.5519038609251665,1.1707158542053697,-0.0462122466265176,-0.08963999810273936,11,16,0.002114258889398704,0.0903677300833893,1.076993485545384,0.3101448432897418,700308,True,0.0,0.400505496938252,0.19982660674671937,0.09350769530701131,8.189865176177413,0.0,positional fallback,0.29973991012007906,1.5,0.14026154296051696,1.5,12.28479776426612,1.5,2.403032981629512,3.596967018370488,0.0,83.1,,,
Palacios,MID,Fulham,5.5,0.1,3,1.535,,1.535,model,2.977,0.091,0.138,0.0,0.0,7.627,Crystal Palace,1,1.2855875910958963,1.122772550287812,-0.18395913903091154,0.0026400553296110373,16,8,-0.09520514737496588,-0.0035171594464234145,0.8921747638947513,0.32537642038848613,571779,True,0.0,0.40093668075504496,0.22393763537834674,0.10479031054794619,8.189865176177413,0.0,positional fallback,0.3359064530675201,1.5,0.15718546582191928,1.5,12.28479776426612,1.5,2.4056200845302698,3.5943799154697302,0.0,83.1,,,
Núñez,MID,Ipswich,5.0,0.2,3,1.527,,1.527,model,2.704,0.115,0.07,0.0,0.0,5.627,Liverpool,1,1.1039250781607162,2.0917385187258892,0.1540094947008591,-0.01817713701313463,4,11,-0.2756852033521451,-0.2873076154141813,0.7661042334159129,0.12347229022633952,501390,True,0.0,0.4405708820983996,0.19982660674671937,0.09350769530701131,8.189865176177413,0.0,positional fallback,0.29973991012007906,1.5,0.14026154296051696,1.5,12.28479776426612,1.5,2.643425292590398,3.3565747074096026,0.0,83.1,,1.0,2.0
Adingra,MID,Sunderland,5.0,0.3,3,1.525,,1.525,model,2.06,0.001,0.091,0.0,1.0,5.627,Brentford,0,1.124916040469881,1.4424725881194753,0.06619017754922284,-0.025658339285556685,7,12,-0.20262032259882085,0.04642591236869285,0.7806715853192854,0.2363426575759463,535818,False,1194.5,0.42190669371196754,0.27009211845590564,0.145931742376712,4.613298377254441,0.0,player history,3.319582187,12.290555555555555,1.7935821869999997,12.290555555555555,56.7,12.290555555555555,10.399999999999999,14.25,0.559322033898305,74.04915254237288,,,
Tanaka,MID,Leeds,5.0,0.3,3,1.525,,1.525,model,2.249,0.117,0.066,0.0,1.0,5.627,Brighton,0,1.1707158542053697,1.5519038609251665,0.002114258889398704,0.0903677300833893,10,3,-0.0462122466265176,-0.08963999810273936,0.8124558357965718,0.2118442676251022,248056,False,1307.0,0.3837638376383763,0.22369458687652966,0.10512761919993248,9.729935015613131,0.0,player history,2.945063511,13.165555555555555,1.384063511,13.165555555555555,128.1,13.165555555555555,10.399999999999999,16.700000000000003,0.48484848484848486,79.75536723163842,,,4.0
King,MID,Fulham,5.5,0.2,3,1.523,,1.523,model,2.049,0.011,0.096,0.0,1.0,7.358,Crystal Palace,1,1.2855875910958963,1.122772550287812,-0.18395913903091154,0.0026400553296110373,16,8,-0.09520514737496588,-0.0035171594464234145,0.8921747638947513,0.32537642038848613,577725,False,1353.0,0.382943143812709,0.24309502050776438,0.0790082568893271,7.402021197929504,0.0,player history,3.2874549940000004,13.523333333333333,1.068454994,13.523333333333333,100.1,13.523333333333333,11.45,18.45,0.6081081081081081,71.80572916666667,,,
Bamba,MID,Newcastle,5.0,0.1,3,1.521,,1.521,model,2.986,0.133,0.091,0.0,0.0,7.627,Bournemouth,1,1.5444002069268572,1.5864379694796789,0.10826347076159326,-0.05559135062668036,6,14,0.030854803261021555,-0.06096728233925829,1.0717860840578022,0.2046532962348775,632794,True,0.0,0.400505496938252,0.19982660674671937,0.09350769530701131,8.189865176177413,0.0,positional fallback,0.29973991012007906,1.5,0.14026154296051696,1.5,12.28479776426612,1.5,2.403032981629512,3.596967018370488,0.0,83.1,,,
Collyer,MID,Man United,5.0,0.0,3,1.51,,1.51,model,3.266,0.079,0.112,0.0,0.0,8.358,Everton,0,1.6877261009850644,1.2340141852439965,-0.10152256896394296,0.008443134987026318,15,7,0.2414384945073154,0.03815348189021553,1.1712516876285253,0.291121612935683,490881,True,0.0,0.3752869515953337,0.19982660674671937,0.09350769530701131,8.189865176177413,0.0,positional fallback,0.29973991012007906,1.5,0.14026154296051696,1.5,12.28479776426612,1.5,2.2517217095720024,3.748278290427998,0.0,83.1,,,
Kitching,DEF,Coventry,4.0,0.6,3,1.506,,1.506,model,2.356,0.617,0.221,0.0,0.0,6.358,Man City,0,0.7838649465482929,2.6131591405037704,0.34937094255506673,0.2997093233993791,1,2,-0.24714999866925966,-0.2569973557142033,0.5439882342174291,0.073302604364902,436761,True,0.0,0.5418043065879715,0.07801611962658755,0.039193853450065874,8.421520428158146,0.0,positional fallback,0.11702417943988133,1.5,0.05879078017509881,1.5,12.63228064223722,1.5,3.2508258395278293,2.7491741604721707,0.0,87.5,,,
Steur,MID,Newcastle,5.0,0.1,3,1.503,,1.503,model,2.853,0.148,0.09,0.0,0.0,5.627,Bournemouth,1,1.5444002069268572,1.5864379694796789,0.10826347076159326,-0.05559135062668036,6,14,0.030854803261021555,-0.06096728233925829,1.0717860840578022,0.2046532962348775,636852,True,0.0,0.400505496938252,0.19982660674671937,0.09350769530701131,8.189865176177413,0.0,positional fallback,0.29973991012007906,1.5,0.14026154296051696,1.5,12.28479776426612,1.5,2.403032981629512,3.596967018370488,0.0,83.1,,,
Dominguez,MID,Nott'm Forest,5.0,0.1,3,1.503,,1.503,model,1.939,0.014,0.089,0.0,1.0,5.627,Tottenham,1,1.4395648243147896,1.2589736267193785,-0.08276055477367329,-0.09297374902858409,13,17,-0.07796460427186737,-0.016886877012869297,0.9990322060820459,0.28394531087118746,250199,False,2153.0,0.40331491712707185,0.1763803692532778,0.0758767397445276,6.3457318102526585,0.0,player history,3.4827283799999997,19.745555555555555,1.49822838,19.745555555555555,125.3,19.745555555555555,14.6,21.599999999999998,0.5652173913043478,77.45443037974684,,,
Gomez,DEF,Liverpool,5.0,0.1,3,1.503,,1.503,model,2.343,0.044,0.309,0.0,1.0,6.358,Ipswich,0,2.0917385187258892,1.1039250781607162,-0.2756852033521451,-0.2873076154141813,19,19,0.1540094947008591,-0.01817713701313463,1.4516290698504581,0.3315670994712515,171287,False,853.5,0.302713987473904,0.11724521957461527,0.06625092595538648,5.6337541068649495,0.0,player history,1.130048508,9.638333333333332,0.638548508,9.638333333333332,54.3,9.638333333333332,7.25,16.7,0.631578947368421,83.125,,4.0,
Boscagli,DEF,Brighton,4.5,0.2,3,1.5,,1.5,model,2.612,0.215,0.469,0.0,0.0,7.358,Leeds,1,1.5519038609251665,1.1707158542053697,-0.0462122466265176,-0.08963999810273936,11,16,0.002114258889398704,0.0903677300833893,1.076993485545384,0.3101448432897418,204120,False,799.0,0.4222222222222222,0.0752753073917762,0.05270205283974437,8.399855299650307,0.0,player history,0.693620138,9.214444444444444,0.48562013800000003,9.214444444444444,77.39999999999999,9.214444444444444,7.6,10.399999999999999,0.2,88.74087591240877,,,2.0
